date,tweet,likes_count
2022-01-12,"['tesla', 'be', 'work', 'as', 'fast', 'as', 'possible', 'to', 'support', 'tesla', 'owner', 'worldwide', '.', 'sustainable', 'energy', 'affect', 'everyone', 'on', 'earth', ',', 'as', 'we', 'all', 'share', 'one', 'atmosphere', '.']",19634
2022-01-11,['🤣'],3828
2022-01-11,['accurate'],5950
2022-01-11,"['most', 'people', 'have', 'no', 'idea', 'how', 'fast', 'sustainable', 'energy', 'be', 'grow', '!']",36571
2022-01-10,"['if', 'the', 'alarm', 'collapse', 'in', 'birth', 'rate', 'continue', ',', 'civilization', 'will', 'indeed', 'die', 'with', 'a', 'whimper', 'in', 'adult', 'diaper']",12864
2022-01-10,"['mind-blowing', 'that', 'over', '80', '%', 'of', 'human', 'have', 'a', 'smart', 'phone']",37878
2022-01-10,"['starship', 'launch', '&', 'amp', ';', 'catch', 'tower']",128156
2022-01-09,[],291881
2022-01-08,"['it', '’', 's', 'our', 'best', 'car', 'ever', ',', 'along', 'with', 'the', 'plaid', 'x']",23925
2022-01-08,"['it', 'be', 'a', 'mistake', 'to', 'try', 'to', 'use', 'the', 'elise', '.', 'in', 'the', 'end', ',', 'only', '~', '5', '%', 'of', 'the', 'elise', 'part', 'end', 'up', 'be', 'use', '.', 'tesla', 'roadster', 'be', 'a', 'totally', 'different', 'car', '.']",8297
2022-01-08,"['monthly', 'subscription', 'price', 'will', 'rise', 'when', 'fsd', 'go', 'to', 'wide', 'release']",3676
2022-01-08,"['fsd', 'price', 'will', 'rise', 'as', 'we', 'get', 'closer', 'to', 'fsd', 'production', 'code', 'release']",29293
2022-01-08,"['just', 'in', 'the', 'us']",29166
2022-01-08,"['tesla', 'fsd', 'price', 'rise', 'to', '$', '12k', 'on', 'jan', '17']",76089
2022-01-08,"['beta', '10.9', 'should', 'be', 'ready', 'in', 'about', 'a', 'week', '.', 'beta', '11', 'with', 'single', 'city', '/', 'highway', 'software', 'stack', '&', 'amp', ';', 'many', 'other', 'architectural', 'upgrade', 'probably', 'next', 'month', '.']",5842
2022-01-07,"['starlinks', 'with', '“', 'laser', '”', 'deploy', 'to', 'orbit']",138738
2022-01-07,"['masters', 'of', 'doom', 'be', 'a', 'great', 'book']",9221
2022-01-06,['nice'],281326
2022-01-06,['👍'],14817
2022-01-05,"['🤣', '🤣']",7850
2022-01-05,"['room', 'to', 'improve', '…']",11399
2022-01-05,"['earth', 'should', 'be', 'call', 'water']",85990
2022-01-05,['!'],8366
2022-01-04,[],412729
2022-01-04,"['tonnage', 'to', 'orbit', 'be', 'the', 'more', 'fundamental', 'metric']",8714
2022-01-04,"['absolutely', '.', 'this', 'be', 'just', 'bad', 'math', '.']",6867
2022-01-04,['yes'],4156
2022-01-04,"['raptor', '2', 'now', 'operate', 'routinely', 'at', '300', 'bar', 'main', 'chamber', 'pressure']",57660
2022-01-03,"['reminds', 'me', 'of', 'when', 'i', 'hex', 'edited', 'ultima', 'v', 'to', 'get', 'out', 'of', 'the', 'final', 'maze']",14066
2022-01-03,"['🇨', '🇭', 'yay', 'switzerland', '!', '!', '🇨', '🇭']",4361
2022-01-03,"['there', 'be', 'no', 'way', 'to', 'be', 'in', 'touch', 'with', 'voter', 'when', 'you', '’', 're', 'three', 'generation', 'away', 'from', 'vote', 'age']",12098
2022-01-03,[],473530
2022-01-02,"['let', '’', 's', 'make', 'the', 'roaring', '20', '’', 's', 'happen', '!']",320201
2022-01-02,"['great', 'work', 'by', 'tesla', 'team', 'worldwide', '!']",66405
2022-01-01,['🔥'],45704
2022-01-01,['🤣'],4127
